name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
maruti wagon r vxi bsiii,2012.0,229999.0,40000.0,petrol,individual,manual,second owner
ford ecosport 1.5 dv5 mt titanium,2014.0,580000.0,120000.0,diesel,individual,manual,first owner
toyota corolla h2,2005.0,175000.0,100000.0,petrol,individual,manual,fourth & above owner
maruti ritz vdi,2012.0,250000.0,110000.0,diesel,individual,manual,fourth & above owner
maruti zen lx - bs iii,2006.0,70000.0,105700.0,petrol,individual,manual,first owner
maruti celerio vxi optional,2017.0,430999.0,14000.0,petrol,dealer,manual,first owner
chevrolet spark 1.0,2010.0,80000.0,70000.0,petrol,individual,manual,first owner
maruti alto 800 lxi optional,2019.0,335000.0,28000.0,petrol,dealer,manual,first owner
maruti eeco 7 seater standard bsiv,2017.0,350000.0,51000.0,petrol,dealer,manual,first owner
maruti alto 800 lxi opt bsiv,2018.0,315000.0,56000.0,petrol,dealer,manual,first owner
volkswagen vento 1.5 tdi highline plus at bsiv,2019.0,1100000.0,35000.0,diesel,individual,automatic,first owner
maruti esteem lxi - bsiii,2005.0,80000.0,24000.0,petrol,individual,manual,first owner
maruti alto k10 vxi optional,2014.0,285000.0,64000.0,petrol,dealer,manual,second owner
tata indigo tdi,2009.0,100000.0,120000.0,diesel,individual,manual,third owner
maruti alto lxi,2011.0,225000.0,37091.0,petrol,individual,manual,first owner
volvo xc 90 d5 inscription bsiv,2017.0,1200000.0,80000.0,diesel,individual,automatic,first owner
maruti alto k10 vxi,2018.0,320000.0,38900.0,petrol,individual,manual,third owner
hyundai creta 1.6 crdi sx plus,2016.0,1200000.0,60000.0,diesel,individual,manual,third owner
maruti wagon r lxi minor,2008.0,120000.0,110000.0,petrol,individual,manual,third owner
volkswagen vento diesel trendline,2011.0,200000.0,100000.0,diesel,individual,manual,second owner
hyundai creta 1.6 crdi sx,2016.0,1151000.0,85000.0,diesel,individual,manual,first owner
tata indica vista quadrajet ls,2012.0,120000.0,140000.0,diesel,individual,manual,first owner
renault kwid rxt,2017.0,220000.0,20000.0,petrol,individual,manual,first owner
mahindra tuv 300 t10 dual tone,2018.0,784000.0,40000.0,diesel,individual,manual,first owner
honda jazz 1.2 s i vtec,2017.0,500000.0,50000.0,petrol,individual,manual,first owner
hyundai eon era plus,2018.0,350000.0,20000.0,petrol,individual,manual,first owner
mahindra xuv500 w7 at bsiv,2018.0,1200000.0,50000.0,diesel,individual,automatic,first owner
mahindra thar crde ac,2014.0,600000.0,100000.0,diesel,individual,manual,second owner
hyundai grand i10 1.2 kappa magna bsiv,2019.0,525000.0,9400.0,petrol,individual,manual,first owner
ford ecosport 1.5 diesel titanium plus bsiv,2017.0,930000.0,12000.0,diesel,individual,manual,first owner
maruti eeco 5 str with ac plus htr cng,2017.0,440000.0,14100.0,cng,dealer,manual,first owner
maruti celerio zxi,2016.0,434999.0,21000.0,petrol,dealer,manual,first owner
hyundai i10 magna,2011.0,250000.0,28000.0,petrol,dealer,manual,first owner
maruti ertiga shvs zdi plus,2017.0,940000.0,35000.0,diesel,dealer,manual,first owner
hyundai verna 1.6 crdi at sx,2017.0,1050000.0,31000.0,diesel,dealer,automatic,first owner
maruti ertiga shvs zdi,2016.0,825000.0,58000.0,diesel,dealer,manual,first owner
maruti wagon r vxi minor,2012.0,229999.0,25000.0,petrol,individual,manual,first owner
hyundai i20 1.2 asta,2011.0,375000.0,72000.0,petrol,dealer,manual,first owner
maruti ertiga zdi,2013.0,640000.0,89000.0,diesel,dealer,manual,first owner
toyota innova 2.5 v diesel 8-seater,2012.0,800000.0,160000.0,diesel,dealer,manual,first owner
ford figo petrol zxi,2012.0,130000.0,30000.0,petrol,individual,manual,third owner
hyundai i10 sportz 1.1l,2014.0,300000.0,37555.0,petrol,dealer,manual,first owner
maruti wagon r vxi bs iv,2018.0,440000.0,14000.0,petrol,dealer,manual,first owner
maruti ertiga vxi cng,2014.0,595000.0,56600.0,cng,dealer,manual,first owner
mahindra scorpio ex,2013.0,450000.0,110000.0,diesel,individual,manual,first owner
maruti vitara brezza vdi option,2017.0,690000.0,50000.0,diesel,individual,manual,first owner
maruti alto 800 vxi,2019.0,300000.0,5000.0,petrol,individual,manual,first owner
chevrolet sail 1.2 base,2014.0,170000.0,100000.0,petrol,individual,manual,second owner
toyota etios liva gd sp,2012.0,280000.0,120000.0,diesel,individual,manual,first owner
maruti swift vxi bsiii,2009.0,220000.0,67580.0,petrol,individual,manual,second owner
hyundai santro xing gls,2009.0,140000.0,100000.0,petrol,individual,manual,third owner
maruti esteem lxi,2004.0,45000.0,60000.0,petrol,individual,manual,first owner
ford figo diesel titanium,2014.0,200000.0,125000.0,diesel,individual,manual,second owner
mahindra scorpio 2.6 turbo 7 str,2008.0,325000.0,120000.0,diesel,individual,manual,second owner
hyundai verna crdi sx,2010.0,300000.0,130000.0,diesel,individual,manual,second owner
maruti 800 ac,2009.0,120000.0,171000.0,petrol,individual,manual,second owner
mahindra verito vibe 1.5 dci d6,2015.0,280000.0,40000.0,diesel,individual,manual,first owner
nissan sunny xl d,2013.0,225000.0,78000.0,diesel,dealer,manual,first owner
ford ecosport 1.5 petrol titanium plus at bsiv,2015.0,750000.0,48238.0,petrol,trustmark dealer,automatic,first owner
hyundai i20 1.2 magna executive,2016.0,535000.0,38365.0,petrol,dealer,manual,first owner
mahindra xuv500 w10 1.99 mhawk,2016.0,1200000.0,23670.0,diesel,trustmark dealer,manual,first owner
maruti baleno zeta 1.2,2017.0,650000.0,49834.0,petrol,trustmark dealer,manual,first owner
honda brio s mt,2013.0,295000.0,57353.0,petrol,trustmark dealer,manual,first owner
maruti swift ddis vdi,2015.0,480000.0,68308.0,diesel,trustmark dealer,manual,first owner
honda city i dtec sv,2015.0,575000.0,63240.0,diesel,trustmark dealer,manual,first owner
tata harrier xe,2020.0,426000.0,1000.0,diesel,individual,manual,first owner
mahindra bolero power plus plus ac bsiv ps,2015.0,295000.0,90000.0,diesel,individual,manual,third owner
mahindra xylo e4,2011.0,330000.0,100000.0,diesel,individual,manual,second owner
maruti ritz vxi,2009.0,150000.0,80000.0,petrol,individual,manual,first owner
hyundai creta 1.6 crdi sx,2016.0,927999.0,90000.0,diesel,individual,manual,first owner
maruti zen lxi,2003.0,70000.0,60000.0,petrol,individual,manual,fourth & above owner
hyundai xcent 1.2 crdi sx,2015.0,399000.0,55000.0,diesel,dealer,manual,first owner
maruti swift vdi optional,2015.0,350000.0,90000.0,diesel,individual,manual,first owner
mahindra scorpio 2.6 crde,2006.0,125000.0,50000.0,diesel,individual,manual,second owner
hyundai santro xing xs,2008.0,150000.0,90000.0,petrol,individual,manual,second owner
hyundai eon era plus,2015.0,250000.0,25000.0,petrol,individual,manual,first owner
hyundai verna 1.6 sx crdi (o),2014.0,675000.0,61000.0,diesel,dealer,manual,first owner
maruti s-cross alpha ddis 200 sh,2018.0,950000.0,30000.0,diesel,individual,manual,first owner
maruti eeco 5 str with ac plus htr cng,2018.0,409999.0,45000.0,cng,individual,manual,first owner
fiat linea emotion (diesel),2011.0,225000.0,60000.0,diesel,individual,manual,first owner
honda civic 1.8 v mt,2008.0,350000.0,75000.0,petrol,individual,manual,second owner
tata indica lsi,2005.0,51111.0,140000.0,petrol,individual,manual,third owner
chevrolet sail 1.3 ls,2013.0,290000.0,56000.0,diesel,dealer,manual,first owner
toyota camry hybrid,2006.0,310000.0,62000.0,electric,dealer,automatic,second owner
hyundai verna crdi sx,2007.0,212000.0,58000.0,diesel,dealer,manual,second owner
skoda octavia elegance 2.0 tdi at,2013.0,900000.0,49000.0,diesel,dealer,automatic,second owner
chevrolet beat diesel lt,2011.0,221000.0,56000.0,diesel,dealer,manual,second owner
toyota innova 2.5 g (diesel) 7 seater,2013.0,675000.0,73000.0,diesel,dealer,manual,first owner
honda amaze s i-dtech,2014.0,421000.0,69000.0,diesel,dealer,manual,first owner
maruti sx4 zxi bsiii,2008.0,350000.0,10000.0,petrol,individual,manual,first owner
hyundai accent executive cng,2010.0,140000.0,110000.0,cng,individual,manual,first owner
skoda octavia ambiente 1.9 tdi mt,2002.0,90000.0,116000.0,diesel,individual,manual,second owner
honda city edge edition diesel sv,2018.0,830000.0,40000.0,diesel,individual,manual,first owner
maruti wagon r lxi minor,2009.0,180000.0,30000.0,petrol,individual,manual,first owner
maruti swift vdi bsiii,2009.0,210000.0,109000.0,diesel,individual,manual,second owner
maruti sx4 s cross ddis 320 zeta,2017.0,700000.0,90000.0,diesel,individual,manual,first owner
tata indigo lx,2012.0,125000.0,120000.0,diesel,individual,manual,first owner
hyundai verna 1.6 vtvt s,2017.0,530000.0,64916.0,petrol,individual,manual,first owner
ford ecosport 1.5 dv5 mt trend,2018.0,800000.0,37161.0,diesel,dealer,manual,first owner
maruti baleno zeta 1.2,2016.0,580000.0,15000.0,petrol,individual,manual,first owner
audi q3 2.0 tdi quattro premium plus,2012.0,1200000.0,118000.0,diesel,individual,automatic,second owner
renault kwid 1.0 rxl,2018.0,300000.0,50852.0,petrol,individual,manual,first owner
renault kwid rxt optional,2016.0,300000.0,30000.0,petrol,individual,manual,first owner
maruti ciaz zdi shvs,2015.0,700000.0,77000.0,diesel,individual,manual,first owner
nissan sunny xl,2012.0,250000.0,70000.0,petrol,individual,manual,third owner
chevrolet tavera neo 3 9 str bsiii,2016.0,500000.0,120000.0,diesel,individual,manual,first owner
honda accord 2.4 at,2009.0,428000.0,40000.0,petrol,individual,automatic,third owner
tata harrier xz bsiv,2019.0,1200000.0,33000.0,diesel,individual,manual,first owner
hyundai eon era plus,2013.0,219000.0,53500.0,petrol,individual,manual,third owner
maruti ertiga shvs ldi,2017.0,500000.0,40000.0,diesel,individual,manual,first owner
honda city 1.5 s mt,2010.0,409999.0,60000.0,petrol,individual,manual,first owner
tata tigor 1.2 revotron xz option,2018.0,570000.0,5000.0,petrol,individual,manual,first owner
maruti sx4 zxi bsiii,2007.0,160000.0,80000.0,petrol,individual,manual,third owner
maruti ciaz zdi plus shvs,2017.0,749000.0,51500.0,diesel,individual,manual,second owner
maruti swift dzire vdi,2010.0,300000.0,120000.0,diesel,individual,manual,third owner
ford ecosport 1.5 diesel titanium plus bsiv,2014.0,550000.0,79800.0,diesel,dealer,manual,first owner
ford ecosport 1.5 diesel titanium plus bsiv,2015.0,550000.0,97000.0,diesel,dealer,manual,second owner
ford ecosport 1.5 diesel titanium plus,2019.0,1200000.0,6590.0,diesel,dealer,manual,first owner
ford figo aspire 1.5 tdci titanium,2017.0,700000.0,49957.0,diesel,dealer,manual,first owner
ford figo 1.5 sports edition mt,2017.0,600000.0,43235.0,diesel,dealer,manual,first owner
ford ecosport 1.5 tdci titanium plus be bsiv,2018.0,925000.0,50699.0,diesel,dealer,manual,first owner
ford endeavour 3.2 titanium at 4x4,2016.0,1200000.0,126000.0,diesel,dealer,automatic,first owner
ford figo aspire 1.5 tdci titanium plus,2015.0,459999.0,140730.0,diesel,dealer,manual,second owner
hyundai i20 active 1.2 sx,2015.0,565000.0,46000.0,petrol,individual,manual,first owner
hyundai eon era plus,2013.0,170000.0,80000.0,petrol,individual,manual,third owner
toyota qualis fs b3,2001.0,150000.0,171000.0,diesel,dealer,manual,first owner
mahindra scorpio vlx 2wd bsiii,2008.0,295000.0,120000.0,diesel,individual,manual,first owner
hyundai i20 active 1.4 sx,2018.0,819999.0,40000.0,diesel,individual,manual,first owner
hyundai elite i20 diesel asta option,2019.0,819999.0,40000.0,diesel,individual,manual,first owner
maruti ritz vxi,2015.0,320000.0,40000.0,petrol,individual,manual,first owner
ford ecosport 1.5 dv5 mt titanium,2015.0,550000.0,135000.0,diesel,individual,manual,second owner
mahindra bolero 2011-2019 slx,2015.0,550000.0,50000.0,diesel,individual,manual,first owner
volkswagen ameo 1.5 tdi comfortline,2017.0,590000.0,98000.0,diesel,individual,manual,first owner
honda city i dtec v,2017.0,950000.0,50000.0,diesel,individual,manual,first owner
honda city i-dtec vx,2017.0,1000000.0,30000.0,diesel,individual,manual,first owner
nissan terrano xe 85 ps,2013.0,500000.0,120000.0,diesel,individual,manual,first owner
fiat punto evo 1.3 emotion,2017.0,450000.0,70000.0,diesel,individual,manual,first owner
maruti swift dzire vdi optional,2017.0,720000.0,35000.0,diesel,individual,manual,first owner
maruti celerio vdi,2015.0,390000.0,70000.0,diesel,individual,manual,second owner
mahindra thar 4x2,2014.0,500000.0,35000.0,diesel,individual,manual,first owner
toyota fortuner 2.7 2wd at,2016.0,1200000.0,70000.0,petrol,individual,automatic,second owner
hyundai i20 1.4 asta option,2017.0,780000.0,50000.0,diesel,individual,manual,first owner
maruti swift dzire zdi,2015.0,484999.0,90000.0,diesel,individual,manual,second owner
volkswagen vento diesel highline,2012.0,420000.0,90000.0,diesel,individual,manual,second owner
mahindra xuv500 w10 awd,2015.0,1200000.0,70000.0,diesel,individual,manual,first owner
tata indica vista tdi lx,2015.0,350000.0,50000.0,diesel,individual,manual,second owner
mahindra verito 1.5 d4 bsiv,2015.0,350000.0,120000.0,diesel,individual,manual,third owner
toyota innova 2.5 g (diesel) 8 seater bs iv,2011.0,800000.0,171000.0,diesel,individual,manual,first owner
hyundai santro xing xg at,2004.0,125000.0,70000.0,petrol,individual,automatic,second owner
tata indica v2 dls bsii,2010.0,75000.0,100000.0,diesel,individual,manual,third owner
mahindra kuv 100 g80 k4 plus,2018.0,509999.0,15000.0,petrol,individual,manual,first owner
tata indigo classic dicor,2014.0,215000.0,80000.0,diesel,individual,manual,third owner
maruti swift dzire vdi,2014.0,480000.0,101000.0,diesel,dealer,manual,first owner
maruti swift vdi,2016.0,630000.0,55000.0,diesel,dealer,manual,first owner
honda city 1.5 gxi,2007.0,190000.0,115000.0,petrol,dealer,manual,second owner
maruti swift vdi,2015.0,500000.0,100000.0,diesel,dealer,manual,first owner
volkswagen jetta 2.0l tdi comfortline,2014.0,850000.0,52000.0,diesel,dealer,manual,second owner
maruti sx4 zdi,2011.0,350000.0,105000.0,diesel,dealer,manual,first owner
renault duster 85ps diesel rxe,2013.0,425000.0,170000.0,diesel,dealer,manual,first owner
maruti swift vdi bsiv,2015.0,495000.0,105000.0,diesel,dealer,manual,first owner
maruti ertiga shvs vdi,2017.0,890000.0,60000.0,diesel,individual,manual,second owner
hyundai verna crdi 1.6 at ex,2018.0,1100000.0,25000.0,diesel,individual,automatic,second owner
mahindra xuv500 w8 2wd,2014.0,650000.0,171000.0,diesel,individual,manual,second owner
ford fiesta 1.6 zxi duratec,2009.0,233000.0,58000.0,petrol,individual,manual,third owner
tata indigo cs ls (tdi) bs-iii,2015.0,300000.0,110000.0,diesel,individual,manual,second owner
honda amaze s petrol bsiv,2020.0,614000.0,1000.0,petrol,individual,manual,first owner
hyundai i10 sportz 1.2,2010.0,250000.0,100000.0,petrol,individual,manual,second owner
hyundai i10 sportz 1.2,2010.0,250000.0,110000.0,petrol,individual,manual,second owner
maruti alto lxi,2011.0,200000.0,40000.0,petrol,individual,manual,first owner
maruti wagon r lx minor,2013.0,290000.0,52000.0,petrol,individual,manual,first owner
maruti wagon r lxi bs iv,2013.0,320000.0,80000.0,petrol,individual,manual,second owner
hyundai santro xing xs erlx euro iii,2006.0,145000.0,52000.0,petrol,individual,manual,second owner
maruti alto lxi,2005.0,100000.0,124000.0,petrol,individual,manual,second owner
fiat punto 1.3 emotion,2010.0,130000.0,171000.0,diesel,individual,manual,second owner
hyundai santro at,2006.0,145000.0,66000.0,petrol,individual,automatic,second owner
maruti alto lx bsiii,2008.0,110000.0,120000.0,petrol,individual,manual,third owner
maruti swift dzire vdi,2019.0,680000.0,40000.0,diesel,individual,manual,first owner
maruti 800 std,2004.0,37500.0,90000.0,petrol,individual,manual,second owner
maruti ritz vdi,2011.0,200000.0,120000.0,diesel,individual,manual,second owner
maruti ertiga 1.5 vdi,2019.0,1000000.0,15000.0,diesel,individual,manual,first owner
ford endeavour 2.2 titanium at 4x2,2019.0,1200000.0,10000.0,diesel,individual,automatic,first owner
maruti swift dzire vdi,2015.0,470000.0,170000.0,diesel,individual,manual,first owner
maruti celerio zxi,2017.0,415000.0,20000.0,petrol,individual,manual,first owner
nissan terrano xl 85 ps,2014.0,500000.0,82000.0,diesel,individual,manual,first owner
chevrolet spark 1.0 lt bs3,2013.0,150000.0,60000.0,petrol,individual,manual,second owner
maruti alto std,2005.0,95000.0,50000.0,petrol,individual,manual,second owner
maruti swift ldi,2012.0,400000.0,70000.0,diesel,individual,manual,first owner
maruti alto lx,2008.0,114999.0,66782.0,petrol,individual,manual,second owner
maruti alto lx,2006.0,75000.0,130000.0,petrol,individual,manual,first owner
hyundai verna 1.6 sx crdi (o),2013.0,500000.0,120000.0,diesel,individual,manual,first owner
maruti 800 ac,2014.0,195000.0,75000.0,petrol,individual,manual,second owner
maruti alto 800 base,2015.0,155000.0,40000.0,petrol,individual,manual,first owner
maruti alto lxi,2001.0,65000.0,90000.0,petrol,individual,manual,second owner
honda city 1.5 gxi,2005.0,65000.0,150000.0,petrol,individual,manual,third owner
tata nano xm,2015.0,190000.0,60000.0,petrol,individual,manual,second owner
mahindra verito 1.5 d6 bsiii,2012.0,200000.0,112198.0,diesel,individual,manual,second owner
tata manza aura safire bs iv,2010.0,160000.0,60000.0,petrol,individual,manual,second owner
tata indica vista aqua 1.4 tdi,2010.0,150000.0,130000.0,diesel,individual,manual,second owner
ford ecosport 1.5 tdci titanium bsiv,2015.0,530000.0,171000.0,diesel,individual,manual,third owner
mahindra scorpio s2 7 seater,2015.0,750000.0,120000.0,diesel,individual,manual,first owner
